ID_cliente,Servicio_telefonico,Lineas_multiples,Servicio_internet,Seguridad_en_linea,Copia_seguridad,Proteccion_dispositivo,Soporte_tecnico,Streaming_TV,Streaming_peliculas
5057-LCOUI,No,Sin servicio telefónico,DSL,No,No,Sí,No,Sí,Sí
0193-ESZXP,Sí,No,Fibra óptica,Sí,Sí,No,Sí,Sí,Sí
4475-NVTLU,Sí,No,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet
4369-HTUIF,Sí,No,Fibra óptica,Sí,No,No,No,Sí,No
9386-LDCZR,Sí,No,Fibra óptica,Sí,Sí,Sí,Sí,No,No
9585-KKMFD,Sí,No,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet
5399-ZIMKF,Sí,No,Fibra óptica,No,Sí,No,No,No,No
0336-KXKFK,No,Sin servicio telefónico,DSL,Sí,No,Sí,Sí,Sí,Sí
5619-XZZKR,Sí,No,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet
3948-FVVRP,Sí,No,DSL,No,Sí,No,Sí,No,No
5327-XOKKY,Sí,Sí,DSL,No,No,Sí,No,Sí,Sí
0983-TATYJ,Sí,No,DSL,No,No,No,Sí,No,No
1813-JYWTO,Sí,Sí,Fibra óptica,Sí,No,No,No,No,No
0156-FVPTA,Sí,No,DSL,Sí,No,No,Sí,No,No
1984-FCOWB,Sí,Sí,Fibra óptica,No,Sí,Sí,Sí,Sí,Sí
0654-HMSHN,Sí,Sí,Fibra óptica,No,Sí,Sí,No,Sí,Sí
6719-OXYBR,Sí,No,Fibra óptica,No,No,Sí,No,Sí,No
3312-ZWLGF,Sí,Sí,Fibra óptica,No,No,No,Sí,No,No
6476-YHMGA,Sí,No,DSL,No,Sí,Sí,Sí,Sí,Sí
5287-QWLKY,Sí,Sí,Fibra óptica,Sí,Sí,No,No,Sí,Sí
0795-XCCTE,Sí,Sí,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet
0168-XZKBB,Sí,Sí,Fibra óptica,No,No,No,No,Sí,No
3785-NRHYR,Sí,No,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet
5196-SGOAK,Sí,No,Fibra óptica,No,Sí,No,No,No,No
4537-DKTAL,Sí,No,DSL,No,No,No,No,No,No
7072-MBHEV,Sí,Sí,Fibra óptica,No,No,Sí,No,No,No
5602-BVFMK,Sí,No,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet
6297-NOOPG,Sí,Sí,Fibra óptica,No,Sí,Sí,Sí,Sí,Sí
1891-UAWWU,Sí,Sí,Fibra óptica,No,No,Sí,No,Sí,No
8204-TIFGJ,Sí,No,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet
8050-DVOJX,Sí,Sí,DSL,Sí,Sí,Sí,Sí,No,Sí
6108-OQZDQ,Sí,Sí,Fibra óptica,No,Sí,No,No,Sí,Sí
0363-QJVFX,Sí,Sí,Fibra óptica,Sí,Sí,No,Sí,Sí,Sí
8903-XEBGX,Sí,No,DSL,No,No,No,No,No,Sí
8169-SAEJD,No,Sin servicio telefónico,DSL,Sí,Sí,No,No,Sí,Sí
9840-DVNDC,Sí,No,Fibra óptica,No,No,No,No,Sí,No
1089-XZWHH,Sí,No,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet
2325-WINES,Sí,Sí,Fibra óptica,No,Sí,Sí,No,Sí,Sí
6064-ZATLR,Sí,No,DSL,Sí,Sí,No,No,No,No
3096-JRDSO,Sí,Sí,Fibra óptica,Sí,No,No,Sí,Sí,Sí
7824-PANSQ,Sí,Sí,Fibra óptica,No,No,No,Sí,No,No
8042-JVNFH,Sí,No,Fibra óptica,No,No,No,No,No,No
9648-BCHKM,Sí,Sí,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet
2888-ADFAO,Sí,No,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet
8707-HOEDG,Sí,Sí,Fibra óptica,No,Sí,Sí,Sí,Sí,Sí
3374-LXDEV,Sí,Sí,Fibra óptica,No,Sí,Sí,Sí,No,No
4072-IPYLT,Sí,No,DSL,Sí,No,No,No,No,No
7167-PCEYD,Sí,No,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet
4936-YPJNK,Sí,No,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet
1580-BMCMR,Sí,No,Fibra óptica,Sí,No,No,No,No,Sí
4817-KEQSP,Sí,No,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet
6408-WHTEF,Sí,Sí,DSL,Sí,Sí,Sí,Sí,Sí,Sí
9251-AWQGT,Sí,No,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet
8749-CLJXC,Sí,No,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet
7989-VCQOH,Sí,No,DSL,Sí,No,Sí,Sí,Sí,Sí
5049-GLYVG,Sí,No,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet
4199-QHJNM,Sí,Sí,Fibra óptica,No,Sí,No,Sí,Sí,Sí
8882-TLVRW,No,Sin servicio telefónico,DSL,Sí,No,Sí,Sí,No,No
5883-GTGVD,Sí,Sí,Fibra óptica,No,Sí,No,No,Sí,Sí
5135-GRQJV,Sí,Sí,Fibra óptica,Sí,Sí,Sí,Sí,Sí,Sí
2384-OVPSA,Sí,No,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet
1371-WEPDS,Sí,No,DSL,No,No,No,No,No,Sí
3580-GICBM,Sí,Sí,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet
4817-QRJSX,Sí,Sí,Fibra óptica,No,Sí,No,No,No,No
9730-DRTMJ,Sí,Sí,DSL,Sí,No,No,Sí,Sí,No
4686-UXDML,Sí,Sí,Fibra óptica,No,Sí,No,No,Sí,Sí
3349-ANQNH,Sí,Sí,Fibra óptica,No,No,Sí,No,Sí,Sí
2398-YPMUR,Sí,No,Fibra óptica,No,No,No,No,No,No
0932-YIXYU,Sí,No,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet
7480-SPLEF,Sí,Sí,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet
7636-XUHWW,Sí,No,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet
1431-CYWMH,Sí,No,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet
5937-EORGB,Sí,Sí,Fibra óptica,Sí,No,Sí,No,Sí,No
6349-JDHQP,Sí,No,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet
5539-HIVAK,Sí,Sí,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet
5847-MXBEO,Sí,No,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet
9985-MWVIX,Sí,No,Fibra óptica,No,No,No,No,No,No
4583-PARNH,Sí,No,Fibra óptica,No,No,Sí,Sí,No,Sí
1116-FRYVH,No,Sin servicio telefónico,DSL,Sí,Sí,No,Sí,No,No
1421-HCERK,Sí,Sí,Fibra óptica,Sí,Sí,Sí,Sí,Sí,No
9633-XQABV,Sí,No,Fibra óptica,No,No,No,No,No,No
0716-BQNDX,Sí,Sí,Fibra óptica,Sí,No,No,Sí,No,Sí
1265-XTECC,Sí,Sí,Fibra óptica,Sí,Sí,No,No,No,Sí
1183-CANVH,Sí,No,DSL,No,No,No,Sí,Sí,No
1972-XMUWV,Sí,No,DSL,No,No,No,Sí,Sí,No
8679-LZBMD,Sí,No,Fibra óptica,No,No,No,No,Sí,Sí
3407-JMJQQ,Sí,Sí,Fibra óptica,Sí,Sí,Sí,No,Sí,Sí
6252-DFGTK,Sí,Sí,DSL,Sí,No,Sí,Sí,No,No
1539-LNKHM,Sí,No,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet
8645-KOMJQ,Sí,Sí,DSL,No,Sí,Sí,Sí,Sí,Sí
0289-IVARM,Sí,No,DSL,Sí,Sí,Sí,No,No,No
9761-XUJWD,Sí,No,DSL,No,Sí,No,Sí,No,Sí
4057-FKCZK,Sí,Sí,Fibra óptica,No,No,No,No,Sí,No
4291-TPNFG,Sí,Sí,DSL,Sí,Sí,Sí,Sí,No,Sí
6087-YPWHO,Sí,Sí,DSL,Sí,Sí,Sí,Sí,No,No
3090-QFUVD,Sí,No,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet
2237-ZFSMY,Sí,No,Fibra óptica,Sí,No,Sí,Sí,Sí,No
1722-LDZJS,Sí,No,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet
1818-ESQMW,Sí,No,Fibra óptica,No,No,Sí,Sí,No,Sí
4871-JTKJF,Sí,No,Fibra óptica,No,No,No,No,No,No
1415-YFWLT,Sí,No,Fibra óptica,No,No,No,No,Sí,Sí
7401-RUBNK,Sí,No,Fibra óptica,Sí,No,No,No,No,No
0506-YLVKJ,Sí,No,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet
8661-BOYNW,Sí,Sí,DSL,Sí,No,Sí,Sí,Sí,Sí
6711-VTNRE,Sí,No,Fibra óptica,No,No,Sí,Sí,No,Sí
4815-GBTCD,No,Sin servicio telefónico,DSL,No,No,No,No,No,No
2805-AUFQN,Sí,No,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet
0980-PVMRC,No,Sin servicio telefónico,DSL,No,Sí,No,No,Sí,Sí
7233-DRTRF,Sí,Sí,Fibra óptica,No,Sí,Sí,No,Sí,Sí
3500-RMZLT,Sí,No,Fibra óptica,Sí,No,Sí,Sí,No,Sí
3873-NFTGI,Sí,Sí,DSL,No,Sí,No,No,No,No
1162-ECVII,Sí,Sí,Fibra óptica,No,Sí,Sí,Sí,Sí,Sí
7048-GXDAY,Sí,Sí,Fibra óptica,Sí,Sí,No,No,Sí,Sí
8571-ZCMCX,No,Sin servicio telefónico,DSL,Sí,Sí,Sí,No,Sí,Sí
1169-WCVAK,Sí,Sí,Fibra óptica,Sí,Sí,No,Sí,No,No
4548-SDBKE,Sí,Sí,Fibra óptica,No,No,No,No,Sí,No
8066-POXGX,No,Sin servicio telefónico,DSL,No,No,No,No,No,Sí
7129-CAKJW,Sí,Sí,Fibra óptica,No,No,Sí,No,No,No
8695-ARGXZ,Sí,Sí,Fibra óptica,No,No,No,No,No,No
3570-YUEKJ,Sí,No,DSL,No,Sí,No,No,No,No
4143-OOBWZ,Sí,Sí,Fibra óptica,No,Sí,No,No,No,No
1555-HAPSU,Sí,Sí,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet
1697-NVVGY,Sí,No,DSL,Sí,No,Sí,No,Sí,No
7854-EKTJL,Sí,No,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet
8464-EETCQ,Sí,No,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet
2419-FSORS,Sí,Sí,Fibra óptica,No,Sí,Sí,Sí,Sí,Sí
8132-YPVBX,Sí,No,Fibra óptica,No,Sí,No,No,No,Sí
9102-IAYHT,Sí,Sí,Fibra óptica,No,No,No,No,No,Sí
6754-LZUKA,Sí,Sí,DSL,No,Sí,Sí,No,Sí,Sí
3422-LYEPQ,Sí,No,Fibra óptica,No,No,No,No,No,No
8099-MZPUJ,Sí,Sí,Fibra óptica,Sí,Sí,Sí,Sí,Sí,Sí
0787-LHDYT,Sí,No,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet
2642-DTVCO,Sí,Sí,Fibra óptica,No,No,No,No,No,Sí
0374-IOEGQ,Sí,No,DSL,No,No,No,No,No,No
4361-JEIVL,Sí,No,DSL,No,No,No,No,No,No
3197-NNYNB,Sí,Sí,Fibra óptica,No,Sí,Sí,No,Sí,Sí
3396-DKDEL,Sí,Sí,Fibra óptica,Sí,Sí,Sí,Sí,Sí,Sí
1752-OZXFY,Sí,No,DSL,Sí,No,No,No,Sí,No
9066-QRSDU,Sí,Sí,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet
9112-WSNPU,Sí,No,Fibra óptica,No,No,No,No,No,No
9867-NNXLC,Sí,No,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet
5321-NTRKC,Sí,Sí,DSL,No,Sí,Sí,No,Sí,Sí
1363-TXLSL,Sí,No,Fibra óptica,No,No,No,No,No,No
9507-EXLTT,Sí,No,Fibra óptica,No,No,No,No,Sí,No
3161-GETRM,Sí,Sí,Fibra óptica,No,No,Sí,No,No,Sí
0402-OAMEN,Sí,Sí,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet
6933-VLYFX,No,Sin servicio telefónico,DSL,Sí,No,Sí,Sí,Sí,Sí
6754-WKSHP,Sí,Sí,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet
9846-GKXAS,Sí,No,Fibra óptica,No,No,No,No,Sí,Sí
6017-PPLPX,Sí,No,Fibra óptica,No,No,No,No,No,No
4976-LNFVV,No,Sin servicio telefónico,DSL,No,Sí,Sí,No,No,No
5055-MGMGF,Sí,Sí,Fibra óptica,Sí,No,Sí,No,Sí,Sí
4641-FROLU,Sí,No,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet
2862-JVEOY,Sí,No,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet
2969-QWUBZ,No,Sin servicio telefónico,DSL,No,Sí,No,No,Sí,Sí
9822-BIIGN,Sí,Sí,DSL,Sí,No,No,Sí,No,Sí
2077-MPJQO,Sí,Sí,Fibra óptica,No,No,No,No,No,No
1534-OULXE,Sí,No,DSL,Sí,No,No,No,No,No
7136-RVDTZ,No,Sin servicio telefónico,DSL,No,No,No,No,Sí,Sí
2971-SGAFL,Sí,Sí,DSL,Sí,No,Sí,No,Sí,Sí
1480-IVEVR,Sí,Sí,Fibra óptica,No,No,Sí,No,No,No
2905-KFQUV,Sí,No,Fibra óptica,No,No,No,No,No,No
4581-SSPWD,Sí,Sí,Fibra óptica,No,No,No,No,No,No
3370-HXOPH,Sí,Sí,Fibra óptica,No,No,No,No,No,No
8777-PVYGU,Sí,No,DSL,Sí,No,Sí,No,Sí,No
9391-YZEJW,Sí,Sí,Fibra óptica,No,No,No,No,Sí,Sí
9958-MEKUC,Sí,Sí,Fibra óptica,Sí,Sí,Sí,Sí,No,Sí
0281-CNTZX,Sí,No,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet
6927-WTFIV,Sí,No,Fibra óptica,No,No,No,No,No,No
4118-CEVPF,Sí,Sí,Fibra óptica,Sí,Sí,Sí,Sí,Sí,Sí
3398-ZOUAA,Sí,No,Fibra óptica,No,No,No,No,No,No
9114-VEPUF,Sí,Sí,Fibra óptica,Sí,Sí,No,No,No,Sí
7876-BEUTG,Sí,Sí,DSL,No,No,No,No,No,No
2338-BQEZT,Sí,No,DSL,Sí,No,No,No,No,No
9873-MNDKV,Sí,No,DSL,No,No,No,No,No,No
0378-NHQXU,Sí,Sí,Fibra óptica,No,No,Sí,No,Sí,No
8241-JUIQO,Sí,No,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet
2194-IIQOF,Sí,Sí,DSL,Sí,Sí,Sí,Sí,Sí,Sí
4512-ZUIYL,Sí,No,Fibra óptica,No,No,No,No,No,No
9631-RXVJM,Sí,No,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet
9584-EXCDZ,Sí,No,Fibra óptica,No,No,No,No,No,No
7969-AULMZ,Sí,Sí,Fibra óptica,No,No,No,No,Sí,Sí
5093-FEGLU,Sí,No,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet
2621-UDNLU,Sí,No,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet
7526-IVLYU,Sí,No,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet
2428-HYUNX,Sí,No,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet
9214-EKVXR,Sí,No,DSL,No,No,No,No,No,No
3410-MHHUM,Sí,Sí,Fibra óptica,No,Sí,Sí,No,No,Sí
0568-ONFPC,Sí,Sí,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet
0733-VUNUW,Sí,Sí,DSL,Sí,No,No,No,No,No
4550-EVXNY,Sí,No,Fibra óptica,No,No,No,No,No,No
2122-YWVYA,Sí,No,Fibra óptica,Sí,No,No,No,No,No
2968-SSGAA,Sí,Sí,Fibra óptica,No,No,Sí,No,Sí,Sí
2296-DKZFP,Sí,No,DSL,Sí,Sí,Sí,No,No,Sí
4844-JJWUY,Sí,No,Fibra óptica,No,Sí,No,No,No,Sí
6777-TGHTM,Sí,Sí,Fibra óptica,Sí,No,Sí,No,Sí,Sí
8909-BOLNL,Sí,No,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet
6603-YRDCJ,Sí,No,DSL,Sí,Sí,No,Sí,No,No
3538-WZPHD,No,Sin servicio telefónico,DSL,No,Sí,No,No,No,No
3229-USWAR,Sí,No,DSL,Sí,No,Sí,Sí,Sí,Sí
2138-VFAPZ,Sí,No,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet
6131-JLWZM,Sí,No,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet
4785-QRJHC,No,Sin servicio telefónico,DSL,No,Sí,Sí,Sí,Sí,Sí
0269-XFESX,Sí,Sí,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet
1709-EJDOX,Sí,No,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet
4316-XCSLJ,Sí,No,DSL,Sí,No,No,No,No,No
8610-WFCJF,Sí,Sí,Fibra óptica,No,No,No,No,Sí,Sí
9693-XMUOB,No,Sin servicio telefónico,DSL,No,Sí,No,No,Sí,Sí
0383-CLDDA,Sí,Sí,DSL,Sí,No,Sí,Sí,Sí,Sí
4905-JEFDW,No,Sin servicio telefónico,DSL,No,No,Sí,No,Sí,No
2709-UQGNP,Sí,No,DSL,Sí,No,No,No,No,No
3549-ZTMNH,Sí,Sí,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet
7881-INRLC,Sí,Sí,Fibra óptica,No,Sí,No,No,Sí,Sí
8033-ATFAS,Sí,No,DSL,No,No,Sí,No,Sí,No
1635-NZATJ,Sí,Sí,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet
0562-HKHML,Sí,Sí,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet
8277-RVRSV,Sí,Sí,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet
9943-VSZUV,Sí,Sí,Fibra óptica,No,No,No,No,No,No
0117-LFRMW,No,Sin servicio telefónico,DSL,Sí,Sí,Sí,No,No,No
6172-FECYY,Sí,Sí,Fibra óptica,No,No,No,No,Sí,No
7054-ENNGU,Sí,No,DSL,No,Sí,No,No,No,No
1455-HFBXA,Sí,Sí,Fibra óptica,Sí,No,Sí,Sí,No,No
9402-CXWPL,Sí,Sí,Fibra óptica,No,Sí,No,No,Sí,Sí
1628-BIZYP,Sí,No,Fibra óptica,No,Sí,No,No,No,Sí
1965-AKTSX,Sí,Sí,Fibra óptica,No,Sí,No,No,No,No
0082-LDZUE,Sí,No,DSL,No,No,No,No,No,No
4786-UKSNZ,Sí,No,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet
5343-SGUBI,Sí,Sí,Fibra óptica,No,Sí,No,No,No,No
0856-NAOES,Sí,No,DSL,No,No,Sí,No,Sí,No
1976-AZZPJ,No,Sin servicio telefónico,DSL,Sí,Sí,No,No,No,No
7248-VZQLC,Sí,Sí,Fibra óptica,No,Sí,Sí,No,No,No
6156-UZDLF,Sí,No,Fibra óptica,Sí,No,Sí,Sí,No,No
3099-OONVS,Sí,No,DSL,Sí,No,No,Sí,No,No
9500-WBGRP,Sí,No,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet
5183-KLYEM,Sí,Sí,Fibra óptica,Sí,Sí,Sí,Sí,Sí,Sí
5144-PQCDZ,Sí,No,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet
8514-VZHEB,Sí,No,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet
6625-IUTTT,Sí,No,DSL,Sí,No,Sí,No,No,Sí
9355-NPPFS,Sí,No,Fibra óptica,No,No,No,No,No,Sí
0068-FIGTF,Sí,No,DSL,No,Sí,Sí,Sí,Sí,Sí
5965-GGPRW,Sí,Sí,Fibra óptica,Sí,No,Sí,No,Sí,Sí
8035-PWSEV,Sí,No,Fibra óptica,No,No,Sí,Sí,No,Sí
2236-HILPA,Sí,No,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet
1840-BIUOG,Sí,Sí,DSL,No,Sí,No,Sí,Sí,No
1356-MKYSK,Sí,No,DSL,Sí,No,Sí,Sí,Sí,Sí
6080-LNESI,Sí,Sí,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet
1830-IPXVJ,Sí,No,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet
5828-DWPIL,Sí,Sí,Fibra óptica,Sí,Sí,Sí,No,No,No
8398-TBIYD,Sí,Sí,Fibra óptica,Sí,No,No,Sí,No,No
0011-IGKFF,Sí,No,Fibra óptica,No,Sí,Sí,No,Sí,Sí
4192-GORJT,Sí,No,Fibra óptica,No,No,Sí,No,Sí,Sí
6496-SLWHQ,Sí,Sí,Fibra óptica,No,Sí,Sí,No,Sí,Sí
9912-GVSEQ,Sí,Sí,Fibra óptica,No,Sí,Sí,No,No,Sí
2931-FSOHN,Sí,No,DSL,No,Sí,No,No,Sí,No
9418-RUKPH,Sí,No,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet
5383-MMTWC,Sí,Sí,Fibra óptica,No,No,No,No,No,Sí
9971-ZWPBF,Sí,Sí,Fibra óptica,No,Sí,Sí,Sí,Sí,Sí
4712-AUQZO,No,Sin servicio telefónico,DSL,Sí,No,Sí,No,No,No
9711-FJTBX,Sí,No,Fibra óptica,No,Sí,Sí,Sí,No,No
2908-ZTPNF,No,Sin servicio telefónico,DSL,No,Sí,No,Sí,No,No
7240-ETPTR,No,Sin servicio telefónico,DSL,No,No,Sí,No,Sí,Sí
2202-CUYXZ,Sí,No,Fibra óptica,No,No,Sí,No,Sí,No
5995-OIGLP,Sí,No,DSL,Sí,No,No,Sí,No,No
8421-WZOOW,Sí,No,Fibra óptica,No,Sí,Sí,Sí,Sí,No
6261-RCVNS,Sí,No,DSL,Sí,Sí,Sí,Sí,No,Sí
7951-QKZPL,Sí,Sí,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet
5219-YIPTK,Sí,Sí,Fibra óptica,No,Sí,Sí,No,Sí,Sí
1414-YADCW,Sí,No,Fibra óptica,Sí,Sí,No,Sí,No,No
8756-RDDLT,No,Sin servicio telefónico,DSL,No,Sí,No,Sí,No,Sí
2862-PFNIK,No,Sin servicio telefónico,DSL,No,No,No,No,No,No
5816-QVHRX,Sí,Sí,Fibra óptica,No,No,No,Sí,Sí,Sí
4430-YHXGG,Sí,Sí,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet
6888-SBYAI,Sí,No,DSL,Sí,No,No,No,No,No
7395-XWZOY,No,Sin servicio telefónico,DSL,Sí,Sí,Sí,Sí,Sí,No
7169-YWAMK,Sí,No,DSL,Sí,Sí,No,Sí,Sí,No
3640-PHQXK,Sí,Sí,Fibra óptica,No,No,Sí,No,No,Sí
6877-LGWXO,Sí,No,Fibra óptica,No,No,No,No,No,Sí
6859-RKMZJ,Sí,No,DSL,No,No,No,No,Sí,No
2729-VNVAP,Sí,No,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet
