ID_cliente,Genero,Edad,Pareja,Dependientes,Año,Mes,Dia,Antiguedad(meses)
9761-XUJWD,Hombre,38,No,No,2024,4,27,5
4057-FKCZK,Hombre,31,Sí,Sí,2024,1,21,58
4291-TPNFG,Hombre,41,Sí,No,2023,11,26,72
6087-YPWHO,Hombre,51,Sí,No,2023,7,5,72
3090-QFUVD,Mujer,47,No,No,2024,8,30,1
2237-ZFSMY,Mujer,69,No,No,2023,4,24,39
1722-LDZJS,Hombre,56,Sí,Sí,2024,4,4,53
1818-ESQMW,Mujer,67,No,No,2023,5,31,27
4871-JTKJF,Mujer,37,No,No,2023,10,3,1
1415-YFWLT,Mujer,39,No,No,2024,3,25,1
7401-RUBNK,Mujer,38,Sí,No,2023,6,3,18
0506-YLVKJ,Hombre,26,Sí,Sí,2023,1,23,46
8661-BOYNW,Mujer,71,Sí,No,2023,8,18,72
6711-VTNRE,Mujer,51,No,No,2023,6,24,36
4815-GBTCD,Mujer,57,Sí,No,2023,5,10,4
2805-AUFQN,Mujer,48,No,No,2023,7,24,25
0980-PVMRC,Mujer,64,,Sí,2023,9,7,40
7233-DRTRF,Hombre,32,,No,2023,9,20,63
3500-RMZLT,Mujer,22,No,No,2024,4,23,15
3873-NFTGI,Hombre,53,No,No,2023,9,5,14
1162-ECVII,Hombre,72,Sí,No,2023,5,9,72
7048-GXDAY,Hombre,36,No,No,2023,3,17,39
8571-ZCMCX,Mujer,25,Sí,Sí,2023,11,14,47
1169-WCVAK,Hombre,59,Sí,No,2024,6,7,19
4548-SDBKE,Mujer,49,No,No,2024,3,9,5
8066-POXGX,Mujer,26,No,No,2023,6,23,13
7129-CAKJW,Mujer,60,No,No,2023,10,4,17
8695-ARGXZ,Hombre,47,Sí,No,2024,6,2,34
3570-YUEKJ,Mujer,24,No,No,2023,3,7,42
4143-OOBWZ,Hombre,49,Sí,,2023,6,10,5
1555-HAPSU,Mujer,70,Sí,Sí,2023,7,20,71
1697-NVVGY,Hombre,36,Sí,No,2024,4,30,19
7854-EKTJL,Mujer,33,No,Sí,2023,11,22,2
8464-EETCQ,Hombre,31,No,No,2024,7,21,57
2419-FSORS,Hombre,68,Sí,No,2024,5,2,72
8132-YPVBX,Mujer,46,No,No,2023,3,25,6
9102-IAYHT,Mujer,68,,Sí,2024,5,7,17
6754-LZUKA,Hombre,32,Sí,No,2023,1,29,61
3422-LYEPQ,Hombre,71,,Sí,2024,7,5,1
8099-MZPUJ,Hombre,47,,Sí,2023,6,6,48
0787-LHDYT,Hombre,54,No,No,2024,6,26,16
2642-DTVCO,Hombre,74,No,No,2024,7,29,9
0374-IOEGQ,Mujer,39,No,No,2024,5,22,3
4361-JEIVL,Hombre,52,No,Sí,2023,8,14,1
3197-NNYNB,Hombre,46,,No,2023,4,25,65
3396-DKDEL,Mujer,55,Sí,Sí,2023,8,9,70
1752-OZXFY,Hombre,33,Sí,No,2023,8,10,60
9066-QRSDU,Mujer,51,Sí,No,2023,6,30,69
9112-WSNPU,Mujer,59,No,No,2024,5,30,35
9867-NNXLC,Mujer,32,No,,2023,5,22,22
5321-NTRKC,Hombre,43,Sí,Sí,2024,4,24,66
1363-TXLSL,Hombre,54,Sí,No,2024,4,22,1
9507-EXLTT,Mujer,28,Sí,No,2024,1,26,1
3161-GETRM,Hombre,36,Sí,Sí,2023,1,24,34
0402-OAMEN,Mujer,53,Sí,Sí,2024,8,30,72
6933-VLYFX,Hombre,73,Sí,Sí,2023,11,20,31
6754-WKSHP,Hombre,70,No,Sí,2023,12,28,30
9846-GKXAS,Mujer,41,No,No,2024,4,30,9
6017-PPLPX,Hombre,44,Sí,Sí,2024,7,7,20
4976-LNFVV,Hombre,22,Sí,No,2023,12,9,19
5055-MGMGF,Mujer,58,Sí,No,2023,11,8,65
4641-FROLU,Mujer,57,,Sí,2024,4,10,30
2862-JVEOY,Hombre,62,No,,2024,2,25,6
2969-QWUBZ,Mujer,42,No,No,2024,6,8,2
9822-BIIGN,Hombre,31,Sí,Sí,2024,4,22,53
2077-MPJQO,Hombre,28,Sí,No,2024,5,2,7
1534-OULXE,Mujer,53,Sí,Sí,2024,4,28,61
7136-RVDTZ,Hombre,25,No,No,2023,10,9,70
2971-SGAFL,Mujer,24,No,No,2024,4,21,13
1480-IVEVR,Hombre,35,Sí,No,2023,11,15,35
2905-KFQUV,Mujer,45,Sí,,2023,1,4,2
4581-SSPWD,Mujer,67,No,No,2024,8,1,3
3370-HXOPH,Mujer,41,No,No,2024,8,11,3
8777-PVYGU,Mujer,32,Sí,No,2023,2,2,52
9391-YZEJW,Mujer,64,No,No,2024,2,1,62
9958-MEKUC,Hombre,32,Sí,Sí,2024,2,20,72
0281-CNTZX,Hombre,43,Sí,No,2024,3,8,63
6927-WTFIV,Hombre,73,No,No,2023,8,6,20
4118-CEVPF,Mujer,55,No,No,2024,1,22,35
3398-ZOUAA,Hombre,70,Sí,No,2024,2,7,21
9114-VEPUF,Hombre,65,Sí,No,2024,4,9,62
7876-BEUTG,Mujer,49,No,No,2024,7,20,15
2338-BQEZT,Mujer,48,No,No,2023,7,30,55
9873-MNDKV,Mujer,72,No,No,2023,6,24,11
0378-NHQXU,Mujer,74,Sí,Sí,2024,8,21,17
8241-JUIQO,Mujer,30,No,No,2024,3,10,61
2194-IIQOF,Mujer,58,Sí,No,2024,5,27,71
4512-ZUIYL,Mujer,56,No,No,2023,7,30,2
9631-RXVJM,Hombre,42,No,No,2024,5,24,35
9584-EXCDZ,Mujer,49,No,No,2023,7,3,17
7969-AULMZ,Mujer,57,No,No,2024,6,13,21
5093-FEGLU,Mujer,37,Sí,No,2024,6,25,47
2621-UDNLU,Mujer,52,Sí,No,2023,11,25,3
7526-IVLYU,Hombre,38,No,No,2023,4,26,3
2428-HYUNX,Hombre,38,Sí,No,2024,3,21,44
9214-EKVXR,Mujer,58,No,No,2023,3,4,1
3410-MHHUM,Mujer,23,Sí,Sí,2023,2,2,44
0568-ONFPC,Hombre,53,Sí,Sí,2023,2,9,5
0733-VUNUW,Hombre,33,No,No,2023,10,15,24
4550-EVXNY,Mujer,75,No,Sí,2023,1,10,1
2122-YWVYA,Mujer,62,No,No,2023,12,22,18
2968-SSGAA,Mujer,38,No,No,2023,4,25,10
2296-DKZFP,Mujer,25,Sí,No,2023,6,29,65
4844-JJWUY,Mujer,45,No,No,2024,7,27,1
6777-TGHTM,Mujer,63,No,No,2023,1,7,53
8909-BOLNL,Hombre,59,No,No,2024,3,27,3
6603-YRDCJ,Hombre,70,Sí,No,2023,8,22,33
3538-WZPHD,Hombre,75,No,No,2023,8,20,3
3229-USWAR,Mujer,64,No,No,2023,9,24,34
2138-VFAPZ,Mujer,35,Sí,Sí,2023,7,28,14
6131-JLWZM,Mujer,28,No,No,2024,4,26,13
4785-QRJHC,Hombre,60,,No,2024,5,28,46
0269-XFESX,Hombre,33,Sí,Sí,2023,7,21,23
1709-EJDOX,Mujer,25,Sí,Sí,2023,12,30,47
4316-XCSLJ,Hombre,59,No,Sí,2023,8,17,17
8610-WFCJF,Mujer,65,Sí,Sí,2023,6,2,49
9693-XMUOB,Hombre,45,Sí,No,2024,5,25,59
0383-CLDDA,Mujer,64,No,No,2023,1,20,69
4905-JEFDW,Hombre,74,No,No,2024,2,8,11
2709-UQGNP,Hombre,54,No,,2023,6,25,10
3549-ZTMNH,Hombre,22,Sí,Sí,2023,10,9,12
7881-INRLC,Hombre,37,No,No,2024,2,28,45
8033-ATFAS,Mujer,35,Sí,Sí,2023,9,16,39
1635-NZATJ,Hombre,74,,No,2024,1,18,71
0562-HKHML,Hombre,32,Sí,Sí,2024,6,10,71
8277-RVRSV,Mujer,42,Sí,Sí,2024,2,4,33
9943-VSZUV,Hombre,23,No,No,2024,1,5,67
0117-LFRMW,Hombre,25,Sí,Sí,2023,1,27,37
6172-FECYY,Hombre,50,Sí,Sí,2023,4,14,49
7054-ENNGU,Mujer,59,Sí,No,2023,12,24,9
1455-HFBXA,Hombre,73,Sí,No,2024,1,13,52
9402-CXWPL,Mujer,74,No,,2023,10,18,70
1628-BIZYP,Hombre,68,No,No,2023,3,26,1
1965-AKTSX,Mujer,68,No,No,2024,7,21,14
0082-LDZUE,Hombre,42,No,No,2023,8,31,1
4786-UKSNZ,Hombre,62,No,No,2023,10,11,1
5343-SGUBI,Mujer,32,No,No,2024,1,5,52
0856-NAOES,Hombre,66,No,No,2023,11,1,6
1976-AZZPJ,Hombre,63,Sí,No,2024,6,22,7
7248-VZQLC,Mujer,47,No,No,2023,2,18,47
6156-UZDLF,Mujer,35,No,No,2023,4,2,26
3099-OONVS,Hombre,55,Sí,Sí,2023,3,21,25
9500-WBGRP,Hombre,24,No,No,2023,3,26,69
5183-KLYEM,Mujer,75,No,,2023,1,30,72
5144-PQCDZ,Hombre,67,No,No,2023,12,10,4
8514-VZHEB,Hombre,52,Sí,Sí,2024,6,28,59
6625-IUTTT,Hombre,31,No,No,2023,3,9,67
9355-NPPFS,Mujer,26,No,No,2024,4,22,26
0068-FIGTF,Mujer,28,No,No,2023,12,4,27
5965-GGPRW,Hombre,64,Sí,Sí,2024,2,20,72
8035-PWSEV,Mujer,66,No,No,2024,8,27,6
2236-HILPA,Hombre,41,Sí,Sí,2024,5,4,62
1840-BIUOG,Hombre,74,,No,2023,11,18,20
1356-MKYSK,Hombre,75,No,No,2023,7,20,6
6080-LNESI,Hombre,42,No,No,2023,6,30,51
1830-IPXVJ,Mujer,23,Sí,Sí,2024,4,8,61
5828-DWPIL,Hombre,32,Sí,,2023,1,6,62
8398-TBIYD,Mujer,28,No,No,2023,10,22,72
0011-IGKFF,Hombre,22,Sí,No,2023,12,8,13
4192-GORJT,Hombre,21,Sí,No,2024,4,27,5
6496-SLWHQ,Hombre,57,No,No,2023,5,24,3
9912-GVSEQ,Mujer,51,Sí,No,2023,1,21,26
2931-FSOHN,Hombre,33,No,No,2023,12,6,13
9418-RUKPH,Mujer,50,Sí,Sí,2024,2,20,38
5383-MMTWC,Mujer,28,Sí,No,2023,8,21,8
9971-ZWPBF,Hombre,24,Sí,Sí,2023,11,11,34
4712-AUQZO,Hombre,24,No,No,2023,3,4,18
9711-FJTBX,Hombre,46,Sí,Sí,2023,8,8,56
2908-ZTPNF,Mujer,60,No,No,2023,4,10,36
7240-ETPTR,Mujer,39,Sí,No,2023,1,28,9
2202-CUYXZ,Hombre,42,No,No,2024,5,22,1
5995-OIGLP,Hombre,25,No,No,2023,8,10,12
8421-WZOOW,Mujer,65,Sí,Sí,2023,2,20,57
6261-RCVNS,Mujer,74,No,No,2024,6,27,42
7951-QKZPL,Mujer,29,Sí,Sí,2024,7,8,33
5219-YIPTK,Mujer,20,Sí,No,2023,3,22,33
1414-YADCW,Hombre,68,Sí,No,2023,5,6,70
8756-RDDLT,Mujer,57,No,No,2023,7,29,68
2862-PFNIK,Hombre,24,No,Sí,2023,10,4,1
5816-QVHRX,Mujer,63,No,No,2023,1,9,37
4430-YHXGG,Mujer,65,No,Sí,2024,2,15,4
6888-SBYAI,Hombre,46,No,No,2024,8,26,1
7395-XWZOY,Hombre,68,,No,2024,1,12,20
7169-YWAMK,Hombre,52,Sí,Sí,2023,3,10,72
3640-PHQXK,Mujer,25,No,No,2023,5,18,31
6877-LGWXO,Hombre,38,Sí,No,2023,12,31,18
6859-RKMZJ,Hombre,24,Sí,No,2024,6,27,11
2729-VNVAP,Mujer,65,Sí,Sí,2024,5,5,33
2957-JIRMN,Mujer,36,No,No,2024,1,22,62
2049-BAFNW,Mujer,70,No,No,2024,4,12,1
3842-QTGDL,Hombre,53,Sí,No,2024,4,27,16
7163-OCEQI,Hombre,39,Sí,Sí,2023,3,20,22
9782-LGXMC,Mujer,32,,Sí,2023,7,2,49
5975-BAICR,Hombre,21,Sí,Sí,2023,1,7,36
8019-ENHXU,Hombre,21,Sí,No,2023,10,20,42
5167-GBFRE,Hombre,47,No,No,2023,8,20,4
9033-EOXWV,Mujer,22,No,No,2023,10,11,12
4673-KKSLS,Mujer,37,No,No,2023,7,20,31
4853-OITSN,Hombre,30,,No,2024,8,24,5
9800-OUIGR,Hombre,27,Sí,Sí,2023,4,6,66
1324-NLTJE,Mujer,73,No,No,2023,6,25,15
2324-EFHVG,Hombre,46,No,No,2023,8,6,64
7094-MSZAO,Hombre,20,Sí,Sí,2023,1,7,10
1522-VVDMG,Hombre,54,Sí,,2023,1,8,7
6907-CQGPN,Hombre,39,No,No,2024,6,20,29
0780-XNZFN,Hombre,56,No,No,2023,8,30,57
0239-OXEXL,Mujer,62,No,No,2023,11,1,46
2675-IJRGJ,Hombre,61,No,No,2023,4,3,53
7049-GKVZY,Mujer,57,No,No,2023,10,26,17
8577-QSOCG,Mujer,34,Sí,Sí,2024,8,25,38
3721-CNZHX,Hombre,61,No,,2024,8,5,15
0212-ISBBF,Mujer,23,No,No,2024,5,24,22
9185-TQCVP,Hombre,26,Sí,No,2023,6,28,14
3585-YNADK,Mujer,68,Sí,No,2023,7,22,57
5271-DBYSJ,Hombre,47,No,No,2023,2,18,11
1099-GODLO,Mujer,48,Sí,Sí,2024,7,25,1
6828-HMKWP,Hombre,33,Sí,,2023,5,22,12
5567-WSELE,Hombre,30,Sí,No,2023,6,3,3
1472-TNCWL,Hombre,57,No,Sí,2023,1,17,36
8063-RJYNF,Hombre,33,No,,2023,1,1,16
0687-ZVTHB,Hombre,56,Sí,Sí,2023,7,10,65
2080-GKCWQ,Hombre,72,,No,2023,5,8,2
9661-ACXBS,Mujer,55,No,No,2024,7,4,42
2193-SFWQW,Hombre,66,Sí,Sí,2023,10,1,72
5656-JAMLX,Hombre,57,No,No,2023,12,3,62
3462-BJQQA,Mujer,61,No,No,2023,11,1,6
0442-TDYUO,Hombre,29,Sí,No,2024,2,16,48
6733-LRIZX,Hombre,57,No,No,2024,2,20,35
9503-XJUME,Hombre,63,No,Sí,2023,2,24,52
4367-NHWMM,Mujer,68,,No,2023,11,26,1
3727-RJMEO,Hombre,73,Sí,No,2023,4,3,6
3779-OSWCF,Mujer,62,Sí,No,2024,5,25,71
6736-DHUQI,Mujer,66,Sí,Sí,2024,2,10,67
3915-ODIYG,Hombre,40,No,No,2024,5,24,60
1360-RCYRT,Hombre,48,Sí,Sí,2023,1,30,23
2724-FJDYW,Hombre,66,No,Sí,2024,5,24,39
4451-RWASJ,Hombre,66,Sí,Sí,2023,11,8,15
6646-VRFOL,Hombre,32,Sí,No,2024,4,4,53
3460-TJBWI,Hombre,70,Sí,Sí,2023,7,2,24
5917-HBSDW,Mujer,32,Sí,Sí,2023,8,1,37
5685-IIXLY,Mujer,55,Sí,Sí,2024,2,25,5
5671-UUNXD,Mujer,49,Sí,No,2023,4,5,50
0956-ACVZC,Mujer,29,No,No,2024,8,9,54
2325-NBPZG,Mujer,58,No,No,2023,6,2,3
4250-ZBWLV,Hombre,53,No,No,2024,3,23,68
4482-FTFFX,Hombre,25,No,No,2023,12,4,5
8859-DZTGQ,Hombre,64,No,No,2023,6,30,33
0440-MOGPM,Mujer,49,No,No,2024,1,17,41
0020-JDNXP,Mujer,58,Sí,Sí,2023,2,24,34
3752-CQSJI,Mujer,69,Sí,Sí,2023,4,21,13
5025-GOOKI,Mujer,50,No,No,2023,8,2,20
4698-KVLLG,Mujer,40,No,No,2023,11,8,51
5095-AESKG,Mujer,46,Sí,No,2023,1,30,3
2887-JPYLU,Mujer,24,No,Sí,2024,3,20,41
4770-QAZXN,Mujer,74,No,No,2023,2,24,13
4896-CPRPF,Hombre,50,Sí,Sí,2023,3,12,35
1871-MOWRM,Hombre,75,Sí,No,2023,1,31,12
9714-EDSUC,Hombre,62,No,No,2024,6,21,4
2027-OAQQC,Mujer,40,No,No,2023,8,1,43
5502-RLUYV,Mujer,72,Sí,Sí,2023,10,4,69
9540-JYROE,Hombre,59,No,No,2024,5,24,8
0282-NVSJS,Mujer,20,Sí,Sí,2023,9,11,12
9090-SGQXL,Hombre,27,Sí,No,2023,7,21,68
6595-YGXIT,Hombre,56,No,,2023,8,26,25
7353-YOWFP,Mujer,67,No,No,2024,3,2,7
9835-ZIITK,Hombre,32,Sí,No,2023,3,24,66
8008-ESFLK,Mujer,53,Sí,No,2023,7,3,53
7537-CBQUZ,Hombre,49,No,No,2023,9,6,63
1555-DJEQW,Mujer,23,,Sí,2024,5,1,70
5649-TJHOV,Hombre,68,Sí,No,2024,4,21,27
0519-XUZJU,Mujer,49,No,No,2024,2,8,1
3363-EWLGO,Mujer,61,,No,2024,8,8,5
4750-UKWJK,Mujer,61,Sí,No,2023,8,23,37
6338-AVWCY,Hombre,49,No,No,2023,11,23,3
1689-YQBYY,Mujer,41,,Sí,2023,11,4,12
4487-ZYJZK,Mujer,30,Sí,Sí,2024,3,23,38
2959-FENLU,Mujer,61,No,No,2023,2,21,9
0708-LGSMF,Hombre,38,Sí,No,2023,5,8,13
9253-QXKBE,Hombre,75,Sí,No,2023,6,29,29
7634-HLQJR,Mujer,31,Sí,Sí,2024,7,24,47
0487-RPVUM,Hombre,55,Sí,No,2023,5,28,61
4079-ULGFR,Hombre,59,No,,2024,5,13,16
2516-XSJKX,Mujer,56,Sí,Sí,2023,10,5,41
0057-QBUQH,Mujer,71,No,Sí,2024,6,9,43
9445-SZLCH,Mujer,48,Sí,Sí,2023,9,4,36
6599-SFQVE,Mujer,50,No,No,2023,6,25,6
8331-ZXFOE,Mujer,46,No,No,2023,1,1,58
4003-FUSHP,Hombre,43,No,No,2024,4,1,19
0356-ERHVT,Hombre,71,Sí,No,2023,5,3,11
7325-ENZFI,Mujer,51,No,,2024,4,22,39
4884-ZTHVF,Mujer,29,No,No,2024,2,1,8
3920-HIHMQ,Mujer,68,No,Sí,2023,10,6,26
3055-OYMSE,Mujer,32,No,No,2023,1,26,53
0613-WUXUM,Mujer,64,Sí,Sí,2024,6,16,70
7568-PODML,Hombre,23,No,No,2024,1,31,1
4458-KVRBJ,Hombre,61,,,2024,5,8,59
5349-IECLD,Hombre,64,No,No,2024,1,28,2
1397-XKKWR,Hombre,25,No,No,2023,6,1,7
3945-GFWQL,Mujer,48,No,Sí,2023,3,30,12
8097-OMULG,Hombre,24,Sí,Sí,2024,4,22,59
6013-BHCAW,Hombre,73,Sí,Sí,2024,7,21,61
0401-WDBXM,Hombre,58,Sí,Sí,2023,2,7,72
3387-PLKUI,Mujer,48,Sí,Sí,2024,8,12,13
6096-EGVTU,Mujer,33,Sí,Sí,2024,1,30,64
3797-VTIDR,Hombre,34,Sí,No,2023,5,24,1
5081-NWSUP,Mujer,61,No,No,2023,7,28,10
2580-ATZSQ,Mujer,27,Sí,,2023,5,2,65
8085-MSNLK,Mujer,70,,No,2024,2,24,62
9691-HKOVS,Mujer,27,Sí,No,2023,1,1,55
9881-VCZEP,Mujer,52,Sí,No,2023,12,6,25
9526-BIHHD,Hombre,35,No,No,2023,1,19,1
8757-TFHHJ,Hombre,60,No,No,2023,1,1,1
4523-WXCEF,Mujer,61,Sí,No,2023,4,2,59
1468-DEFNC,Hombre,40,Sí,Sí,2023,11,22,64
5119-KEPFY,Hombre,28,Sí,No,2024,8,5,36
8364-TRMMK,Mujer,52,No,No,2023,9,5,3
0916-KNFAJ,Hombre,59,Sí,No,2024,3,5,61
8319-QBEHW,Hombre,53,No,Sí,2023,5,25,26
3063-QFSZL,Mujer,38,No,No,2023,10,25,1
8775-LHDJH,Mujer,74,Sí,No,2023,6,6,1
9625-QNLUX,Hombre,33,Sí,Sí,2023,3,23,68
3097-NQYSN,Hombre,27,Sí,No,2023,4,3,2
4024-CSNBY,Mujer,58,Sí,No,2023,2,2,72
7110-BDTWG,Mujer,32,Sí,No,2023,8,25,71
7493-GVFIO,Hombre,65,No,No,2023,9,2,57
0690-SRQID,Hombre,62,No,No,2024,3,31,4
9605-WGJVW,Mujer,71,No,No,2024,2,28,1
9114-DPSIA,Hombre,24,Sí,Sí,2024,7,2,72
4700-UBQMV,Hombre,73,Sí,Sí,2023,8,19,21
7711-GQBZC,Mujer,54,Sí,Sí,2023,9,29,71
3565-UNOCC,Mujer,41,Sí,No,2024,2,26,29
4627-MIHJH,Mujer,58,No,No,2024,2,9,69
9795-NREXC,Mujer,54,Sí,No,2023,3,26,64
8573-CGOCC,Hombre,37,No,No,2024,6,15,16
7356-AYNJP,Mujer,23,,No,2024,8,6,4
9249-FXSCK,Mujer,59,,No,2023,1,20,52
5493-SDRDQ,Hombre,68,No,No,2024,7,4,2
6286-SUUWT,Hombre,73,No,No,2024,4,24,1
4819-HJPIW,Hombre,39,No,No,2024,2,21,18
8654-DHAOW,Mujer,71,No,No,2023,3,4,2
5438-QMDDL,Mujer,23,Sí,No,2024,7,23,19
9812-GHVRI,Mujer,43,No,No,2023,1,1,40
5553-AOINX,Mujer,50,Sí,Sí,2024,3,19,66
1228-ZLNBX,Hombre,34,,,2024,3,30,21
4226-KKDON,Hombre,51,No,No,2023,8,23,8
3831-YCPUO,Mujer,43,,Sí,2023,6,29,72
7445-WMRBW,Mujer,23,No,No,2023,8,9,48
3308-DGHKL,Hombre,37,No,No,2024,4,3,69
9924-JPRMC,Hombre,28,No,No,2024,1,5,72
0080-EMYVY,Mujer,38,No,No,2024,8,25,14
6218-KNUBD,Hombre,31,No,No,2023,2,27,6
7337-CINUD,Mujer,60,Sí,Sí,2024,8,29,8
7609-NRNCA,Mujer,46,No,,2024,5,1,17
0623-EJQEG,Hombre,60,No,No,2024,1,7,65
7153-CHRBV,Mujer,29,Sí,,2024,3,23,57
0871-URUWO,Hombre,58,Sí,No,2023,7,28,13
9190-MFJLN,Hombre,51,No,No,2023,8,2,19
6198-PNNSZ,Mujer,25,Sí,No,2024,1,9,56
3779-OSWCF,Mujer,62,Sí,No,2024,5,25,71
3317-VLGQT,Mujer,57,Sí,No,2023,7,23,14
4132-POCZS,Hombre,60,Sí,No,2023,6,10,52
5614-DNZCE,Mujer,31,No,No,2024,6,4,58
1095-JUDTC,Mujer,70,No,No,2024,3,2,47
3896-RCYYE,Mujer,51,No,No,2024,1,30,67
9638-JIQYA,Hombre,27,No,No,2024,1,28,2
3258-SANFR,Hombre,20,,No,2023,11,25,6
3726-TBHQT,Hombre,44,Sí,,2023,3,1,71
3190-ITQXP,Mujer,51,Sí,Sí,2023,12,28,46
0870-VEMYL,Mujer,31,No,No,2024,7,14,5
4833-QTJNO,Hombre,36,Sí,No,2024,6,4,67
3039-MJSLN,Hombre,42,No,Sí,2024,1,1,3
0178-CIIKR,Mujer,30,No,No,2024,3,9,3
5385-SUIRI,Hombre,57,Sí,No,2023,10,25,52
3982-XWFZQ,Mujer,72,Sí,No,2023,4,10,42
5696-EXCYS,Hombre,42,No,No,2023,10,18,17
5774-QPLTF,Hombre,28,Sí,Sí,2024,8,25,50
2322-VCZHZ,Hombre,69,Sí,No,2023,3,15,23
5010-IPEAQ,Mujer,52,,Sí,2023,1,20,67
4009-ALQFH,Mujer,67,No,No,2023,4,24,25
6383-ZTSIW,Mujer,68,Sí,No,2023,7,3,39
8990-YOZLV,Mujer,38,No,No,2024,6,18,69
2606-PKWJB,Hombre,66,No,,2023,11,4,40
3069-SSVSN,Mujer,71,No,No,2023,9,8,1
9967-ATRFS,Mujer,34,,No,2024,3,18,19
5222-IMUKT,Hombre,60,No,No,2023,10,16,32
3627-FCRDW,Mujer,47,No,No,2023,5,3,9
7562-GSUHK,Mujer,42,No,No,2023,5,26,16
6685-XSHHU,Hombre,30,Sí,Sí,2023,3,10,60
8901-UPRHR,Mujer,24,Sí,Sí,2023,10,7,72
4903-UYAVB,Hombre,73,Sí,No,2023,9,3,5
0118-JPNOY,Mujer,27,No,No,2023,5,4,26
6776-TLWOI,Hombre,33,No,No,2024,6,6,3
3845-FXCYS,Hombre,28,No,No,2023,7,10,2
5857-XRECV,Mujer,72,No,Sí,2024,2,29,2
0725-CXOTM,Mujer,59,No,No,2023,8,4,36
4343-EJVQB,Hombre,56,No,,2024,8,11,7
9000-PLFUZ,Mujer,52,Sí,No,2023,3,22,60
3427-GGZZI,Mujer,20,Sí,No,2023,1,21,19
7779-ORAEL,Hombre,46,,No,2024,3,16,45
0644-OQMDK,Hombre,45,No,No,2023,2,17,4
4077-CROMM,Mujer,34,Sí,Sí,2024,8,12,31
3154-CFSZG,Hombre,48,Sí,Sí,2024,6,9,47
2868-MZAGQ,Hombre,57,No,No,2023,10,9,1
4847-QNOKA,Mujer,73,No,No,2023,8,28,1
2220-IAHLS,Mujer,49,No,No,2023,7,26,1
1658-XUHBX,Mujer,63,Sí,Sí,2023,11,29,59
6379-RXJRQ,Hombre,21,Sí,No,2023,8,14,10
2378-HTWFW,Hombre,56,No,No,2024,7,5,35
8650-RHRKE,Hombre,72,No,No,2024,1,24,4
4377-VDHYI,Hombre,22,Sí,Sí,2023,6,10,32
0475-RIJEP,Hombre,41,No,No,2024,4,8,43
1260-TTRXI,Hombre,55,,No,2023,5,27,4
3719-TDVQB,Mujer,41,Sí,No,2023,2,22,54
6328-ZPBGN,Mujer,57,No,No,2023,3,15,11
0201-MIBOL,Mujer,58,No,No,2023,7,28,66
4937-QPZPO,Hombre,70,Sí,Sí,2023,1,11,61
2925-VDZHY,Hombre,63,Sí,Sí,2024,2,27,72
6981-TDRFT,Hombre,20,Sí,Sí,2023,2,22,44
3413-CSSTH,Hombre,45,No,,2024,7,3,41
8033-VCZGH,Hombre,72,Sí,No,2023,12,2,50
4789-KWMXN,Hombre,70,Sí,No,2024,7,17,47
0224-NIJLP,Hombre,61,Sí,Sí,2023,6,6,8
7542-CYDDM,Hombre,22,No,No,2023,1,1,18
4718-WXBGI,Hombre,57,Sí,Sí,2024,2,21,72
2867-UIMSS,Hombre,67,No,No,2024,2,4,1
8495-PRWFH,Mujer,74,No,,2023,12,10,42
0439-IFYUN,Mujer,41,No,No,2024,3,29,18
5716-LIBJC,Mujer,25,No,Sí,2024,6,3,13
2868-LLSKM,Mujer,49,Sí,Sí,2024,6,10,68
8111-RKSPX,Hombre,52,No,No,2023,5,20,4
2988-QRAJY,Hombre,31,No,No,2024,3,29,69
1585-MQSSU,Hombre,40,No,No,2023,1,20,17
0071-NDAFP,Hombre,50,Sí,Sí,2024,5,16,25
5553-AOINX,Mujer,50,Sí,Sí,2024,3,19,66
2856-NNASM,Hombre,73,No,No,2023,12,27,43
7328-ZJAJO,Mujer,28,Sí,Sí,2024,4,23,59
6458-CYIDZ,Mujer,28,No,No,2023,12,6,5
8559-CIZFV,Hombre,75,Sí,Sí,2023,2,9,21
1090-PYKCI,Mujer,60,Sí,Sí,2023,2,9,69
3058-WQDRE,Hombre,36,No,No,2024,4,25,13
7547-EKNFS,Hombre,20,Sí,No,2023,11,14,42
2279-AXJJK,Hombre,66,Sí,No,2023,12,9,52
6769-DYBQN,Hombre,28,No,No,2023,6,12,46
0909-SELIE,Hombre,32,Sí,No,2023,7,4,61
3417-TSCIC,Hombre,37,No,No,2023,10,1,29
1042-HFUCW,Mujer,25,No,Sí,2024,6,28,25
4439-JMPMT,Mujer,32,Sí,Sí,2024,5,9,5
4853-RULSV,Hombre,30,No,No,2023,3,29,70
6537-OTKMY,Hombre,28,No,No,2023,5,2,15
8999-EXMNO,Mujer,56,Sí,Sí,2024,3,2,19
6725-TPKJO,Hombre,52,No,No,2023,3,13,44
2446-BEGGB,Mujer,56,No,No,2023,2,12,6
7162-WPHPM,Hombre,59,Sí,Sí,2023,5,24,58
1599-MMYRQ,Hombre,33,Sí,Sí,2024,7,27,62
8821-KVZKQ,Mujer,33,Sí,,2024,2,21,70
1496-GGSUK,Mujer,61,No,,2024,2,21,1
6434-TTGJP,Hombre,42,,Sí,2023,2,20,10
0042-JVWOJ,Hombre,25,No,No,2023,7,3,26
0130-SXOUN,Hombre,61,No,No,2023,9,2,66
